,Players,AgeScore,score90sScore,GlsScore,StandardShScore,StandardSoTScore,StandardSoTpercentageScore,StandardSh90Score,StandardSoT90Score,StandardGShScore,StandardGSoTScore,StandardDistScore,StandardFKScore,PerformancePKScore,PerformancePKattScore,ExpectedxGScore,ExpectednpxGScore,ExpectednpxGShScore,ExpectedGxGScore,ExpectednpGxGScore,TotalScore
218,H. Sugiyama,0.29555164730123384,-0.5509612456504559,1.5255155616861926,0.7855076032642483,1.402493112904779,0.7903039637585011,0.7257933650075024,1.5414961674267667,1.0749933534622251,0.3398962523665614,-0.9505080059806804,0.12303416993699733,0.07978382203412793,-0.005526781996453764,1.665633280283562,2.195774516432667,0.6549904805571769,0.35261550949369364,0.28840696657103754,12.334793738859684
219,Q. Ajiko,-0.36205076794401075,1.4380065753887157,0.005831545654099543,0.41751977881098934,0.8051568485203726,0.2270655899486273,0.38481087869441755,0.5968512540209441,-0.6757101078905446,-0.2096695600601823,-0.009254373217980245,0.031471682389813474,0.3687173427668456,-0.09723389342913873,-0.23444273628371162,0.18714932554574124,-0.6449341805621718,0.508795836953048,0.025118622414896506,2.7631996617207704
220,D. Kakande,0.5147524523829821,0.31389543417003934,-0.281676241162783,-0.22082644728139897,-0.15420139427882526,-0.11828559863498941,-0.24135695980779295,-0.329627411050151,-0.8599946827697836,-0.6218439193802401,0.5977682045689305,0.0772529261634054,-0.9796390873191705,0.5447158865996561,-0.33188253200511036,-0.5728710169520146,1.0449678788929815,-0.11592547288436932,-0.7120887412222985,-2.446866721970933
221,F. Bello,0.29555164730123384,1.6476381125349011,0.29333933247098193,0.2898505335925117,0.4250337711848416,0.10777235603725185,0.18022138690656656,0.14269504565276026,-0.30714095813206677,0.11091049718875157,1.1064875308923743,1.0386590454088362,-0.9796390873191705,0.45300877516697113,-0.08828304270161363,-0.41000951498820976,0.9149754127810464,0.508795836953048,-0.13285438407878813,5.597012296852229
222,Q. Awekonimungu,-0.14284996286226254,-0.4881730557805839,-1.1031270606395902,0.25230075558707693,-0.15420139427882526,-0.3301808862675241,0.19262075004522422,0.033697555644396034,-1.5971329822867395,-1.171409731806984,0.96149023498376,0.12303416993699733,-0.7870167401640252,-1.1977192306213587,-0.42932232772650897,-0.19286084570313666,0.005028149997502366,-0.480346236956196,-0.9753770853784395,-7.481545924277217
223,U. Mustapha,-1.2388539882710035,-0.8669276204794892,-0.8977643557703883,0.545189024029467,0.3888315733433624,-0.12373277826564591,0.42820864967971917,0.5241862606820347,-0.21499867069244732,-1.6751783931981656,-0.7907652223525459,0.12303416993699733,0.27240616918927313,-0.4640623391598786,0.3501960380446803,0.18714932554574124,0.6549904805571769,-0.8968271101811409,-1.2913230983658088,-4.986241885728063
224,B. Amin,-1.4580547933527517,1.3752183855188436,-0.8566918147965479,-0.38604547050531124,-0.6067288672973149,-0.8732646954439691,-0.3219528202090676,-0.583954887736334,0.4299973413848889,-0.02648095591793449,0.22667343029434167,-0.15165329270455435,-0.8833279137415979,0.6364229980323411,-0.7703616127514044,-0.24714801302440498,0.9149754127810464,0.14437507288122123,0.28840696657103754,-3.149595530017471
225,C. Nankya,-1.2388539882710035,-1.1383346347557102,-0.6102565689535058,-1.5125388106683493,-1.3126717252061588,,-1.1961079214844308,-1.1834410827823365,,,,-0.6094657304404738,-0.40177204585373494,-0.4640623391598786,-0.7703616127514044,-0.7357325189158194,,0.40467561864681173,0.18309162890858113,-10.585831731687414
226,I. Okada,1.8299572828734711,0.7675907416168564,0.45762949636634354,-0.18327666927596434,0.406932672264102,0.7854015020909102,-0.1855598256838337,0.3243575290000338,0.7064242037037473,0.2025047992598756,-0.31399445275472915,0.443502876352141,-0.6907055665864528,-1.0143050077559885,-0.23444273628371162,0.3500108275095459,-1.0349115788979766,0.6129160552592842,0.9729566613770043,4.202988810434658
227,K. Wo?niak,-0.36205076794401075,-0.970224319942827,-0.7334741918750268,-0.22082644728139897,0.8051568485203726,2.1510094354964746,-0.2165582335304778,1.0328412140544005,-1.6892752697263589,-1.4919897890559175,-1.031608188438041,-0.5179032428932899,0.3687173427668456,0.2695945523016011,-0.4780422255872083,-0.4642966823094779,-1.8148663755695857,0.14437507288122123,0.18309162890858113,-5.036329639224123
228,M. Galli,-1.4580547933527517,-1.2061863883247657,-0.9388368967442287,-1.4674790770618278,-1.3669750219683776,,-1.2829034634550343,-1.1834410827823365,,,,-0.014309561383778516,0.753962037077136,0.45300877516697113,-1.0626809999156004,-1.6586143633773798,,0.508795836953048,0.6043529795584067,-9.319362019610521
229,U. Rees,1.610756477791723,-0.9692116072029906,-0.9799094377180689,0.6578383580457707,-1.4031772198098564,-1.9349200054589049,0.5460025994969667,-1.3106048211254282,-0.21499867069244732,,-0.10018488082168737,-0.6552469742140659,-0.016527351543444636,4.213000343907055,2.3964317481940522,1.1100311700073016,1.0449678788929815,-3.135411803765219,-1.8178997866780906,-1.9181279653887071
230,V. Gallo,0.9531540625464785,0.10831474798320022,1.566588102660033,0.19222111077838186,0.09921399061152897,-0.05836662269776874,0.1988204316145529,0.19719379065694237,1.167135640901845,0.47728770547324745,1.593088625636538,0.9928778016352444,2.8728078557837327,1.2783727780611358,0.7886751187909741,0.24143649286700955,0.005028149997502366,1.3417575834029376,0.7096683172208633,14.72527568392438
231,K. Guerra,-1.0196531831892552,-0.19246093574828335,0.1290491685756206,-0.12319702446726892,-0.6791332629802732,-0.7899228470949259,-0.05536651272792855,-0.5476223910668793,1.0749933534622251,2.1717822937890405,-1.1127083708954015,-0.06009080515737044,0.3687173427668456,-0.37235522772719365,-0.4780422255872083,0.13286215822447292,-0.25495678222636725,0.4567357277999299,0.8676413237145479,-0.4837282005356731
232,D. Dumitru,0.07635084221948565,1.8481552350225574,0.1290491685756206,0.8756270704772914,0.9499656398862895,0.03586958491258713,0.8125889069781059,0.7421812406987631,-1.320706119967881,-0.805032523522488,0.6051409484286908,0.7181903389936927,0.4650285163444183,1.3700798894938206,0.39891593590537966,0.18714932554574124,0.5249980144452419,-0.3241659094968417,-0.34348505940370094,6.945901045536774
233,G. Debnath,-1.6772555984345,-1.1798558570890127,-1.0209819786919094,1.02582618249903,-1.0773574392365441,-1.9370988773111675,0.6637965493142142,-1.36510356612961,-0.1228563832528279,,2.264008316874703,-0.1058720489309624,-0.016527351543444636,-0.9225978963233035,0.6425154252088763,0.0785749909032046,-1.8148663755695857,-1.1050675467936133,-1.133350091872124,-8.804069546378578
234,H. Chirwa,-1.4580547933527517,0.7250568065437174,-0.4459664050581444,-0.4836748933194411,-0.02749370183364804,0.48035944277415105,-0.33435218334772526,-0.22062992104178675,0.06142819162641107,-0.713438221451364,1.062251067733814,0.21459665748418122,-0.6907055665864528,-0.8308907848906184,-0.7216417148907049,0.13286215822447292,-0.514941714450237,-0.5324063461093141,-0.027539046416331692,-4.3251809683617735
235,N. Masango,-1.2388539882710035,-1.1940338354467257,-0.7334741918750268,2.3325584570881546,-1.3488739230476379,-1.9338305695327735,1.4945538796042757,-1.3832698144643374,-0.21499867069244732,,1.7110525273926989,-0.472121999119698,0.17609499561170053,-0.005526781996453764,-1.2088406934976983,-1.7129015306986481,-0.9049191127860415,0.4567357277999299,0.23574929773980935,-5.944900226191923
236,N. Opolot,-1.4580547933527517,-0.941868363227401,-0.8156192738227076,-0.9117423625813956,-0.4981222737728774,0.7930275535738291,-0.8055279826167152,-0.7111186260794254,-1.1364215450886421,-1.7667726952692897,1.3891093788498434,-0.5636844866668819,-1.075950260896743,-0.6474765620252486,-1.1114008977762997,-0.7357325189158194,-0.3849492483383022,-0.011805254578133093,0.025118622414896506,-11.368991590170063
237,T. Amutuhaire,-0.5812515730257589,0.7686034543566932,-0.2406037001889426,0.13214146596968646,0.11731508953226857,-0.32691257848913036,0.21121979475321054,-0.11163243103342273,-0.39928324557168626,0.2025047992598756,0.0595579028064472,0.1688154137105893,0.4650285163444183,-0.37235522772719365,-0.4780422255872083,-0.41000951498820976,-0.3849492483383022,-0.1679855820374874,-0.027539046416331692,-1.3753779366704846
238,Z. Katusiime,1.391555672709975,-0.5864061915447385,-0.6102565689535058,-0.686443694548788,-1.204065131681721,-1.931651697680511,-0.6629353065221525,-1.3469373177948827,-1.320706119967881,,-0.7637318282000924,-0.42634075534610605,0.4650285163444183,-0.09723389342913873,-0.7703616127514044,-0.5728710169520146,-1.2948965111218462,-0.480346236956196,0.13043396007735292,-10.768165734319233
239,H. Munetsi,1.1723548676282267,-0.4983001831789503,-0.9799094377180689,-0.37853551490422427,-0.3714145813277003,-0.4467505303635715,-0.26615568608510826,-0.583954887736334,-1.2285638325282613,-1.7209755442337276,1.875710473594007,1.0386590454088362,-0.5943943930088801,3.112515006714835,0.5450756294874776,-0.7900196862370876,-0.9049191127860415,-1.313307983406086,0.025118622414896506,-2.307767728265762
240,D. Tshuma,0.07635084221948565,-1.0573176155687787,-0.5281114870058251,-0.5813043161335711,-1.1316607359987627,-1.932196415643577,-0.4583458147343016,-1.0562773444392453,-0.30714095813206677,,-1.6730369042371656,0.12303416993699733,0.4650285163444183,-0.4640623391598786,0.3501960380446803,-0.19286084570313666,1.3049528111168511,-1.4174282017123219,-1.5546114425219497,-20.0695840866563
241,X. Kwesiga,-0.8004523781075071,-0.46184252454483116,2.798764331875244,0.7855076032642483,0.6603480571544562,0.045129790284703125,0.5956000520515973,0.8511787307071269,1.7199893655395613,1.8969993875756685,-0.328739940474249,0.5808466076729168,1.1392067313874263,1.2783727780611358,0.44763583376607907,0.6214466641158874,0.7849829466691115,2.1747193298528273,2.394713719820166,17.18440708667157
242,A. Salazar,-0.36205076794401075,-0.3696856652196963,-1.0209819786919094,0.177201199576208,0.3345282765811436,0.07399984232718221,0.18642106847589526,0.12452879731803289,-0.8599946827697836,-1.217206882842546,0.8214081016483188,-0.06009080515737044,-0.9796390873191705,0.6364229980323411,-0.0395631448409144,-0.8443068535583558,-1.0349115788979766,-1.1050675467936133,-0.8174040788847549,-6.35639278896098
243,U. Musekiwa,-0.5812515730257589,-0.08207524710608902,0.6629922012355453,-0.3334757812977027,-0.31711128456548143,-0.12209862437644892,-0.24755664137712177,-0.36595990771960574,-0.7678523953301641,-0.1638724090246203,-0.3778915662059829,-0.2889970240253302,2.294940814318297,2.3788581152533554,0.9835547102337716,-0.41000951498820976,0.7849829466691115,-0.42828612780307795,0.18309162890858113,2.801982319773068
244,E. Okonkwo,-1.0196531831892552,-0.09118966176461882,-0.15845861824126192,0.4851093792207715,0.06301179277004977,-0.5676779181641439,0.36001215241710227,-0.22062992104178675,0.7985664911433669,0.9352592158288672,1.5439369999048045,-0.19743453647814627,-0.40177204585373494,-0.4640623391598786,-0.7216417148907049,-0.8443068535583558,-2.0748513077934554,1.1855772559435833,0.8149836548833197,-0.5752211580234777
245,S. Moss,0.29555164730123384,0.04856469633283815,0.29333933247098193,-0.408575337308572,-0.29901018564474185,0.18185399901417912,-0.30335377550108117,-0.1297986793681501,1.259277928341464,1.0268535178999911,-0.14933650655342132,-0.5636844866668819,-0.9796390873191705,1.094958555195766,-0.23444273628371162,-0.5728710169520146,0.9149754127810464,-0.011805254578133093,-0.13285438407878813,1.330003639082834
246,Y. Khatun,-0.5812515730257589,0.42225569733256024,-0.281676241162783,0.5301691128272931,0.6060447603922374,-0.028407134729158595,0.44060801281837686,0.4878537640125799,0.3378550539452696,-0.48445246627355415,-0.0289150235106733,0.0772529261634054,-0.7870167401640252,-0.8308907848906184,0.2040363444625822,0.7300209987584237,-0.7749266466741067,-0.11592547288436932,-0.9753770853784395,-1.0527424979807583
247,A. Tushabomwe,-0.14284996286226254,-0.12967274587841143,0.45762949636634354,-0.18327666927596434,-0.5705266694558356,-0.7866545393165321,-0.08636492057457253,-0.5657886394016066,0.5221396288245085,1.0268535178999911,0.20947036128823482,-0.42634075534610605,1.428140252120144,2.2871510038206706,1.2271541995372683,0.18714932554574124,1.5649377433407206,0.0923149637281031,-0.29082739057247275,5.820638199787963
248,E. Maulana,-0.5812515730257589,-0.9256649593900147,-0.9799094377180689,0.07957177676207779,-1.1316607359987627,-1.933285851569708,0.08722616336663437,-1.1652748344476092,-0.5835678204509253,,1.1458088314777612,0.1688154137105893,-0.7870167401640252,-0.7391836734579336,-0.6729218170300055,-0.4642966823094779,0.2650130822213723,-1.0530074376404952,-0.34348505940370094,-9.61409135506805
249,G. Nugroho,-0.5812515730257589,-0.6653977852519969,-0.8566918147965479,-0.6263640497400927,-0.8601442521876691,-1.0257857251023488,-0.5451413567049049,-0.9291136060961536,-0.5835678204509253,-1.4003954869847939,0.3249766817578087,0.0772529261634054,-0.5943943930088801,-0.6474765620252486,-0.7703616127514044,-1.0614555228434288,0.005028149997502366,-0.11592547288436932,-0.08019671524755992,-10.936405991183367
250,H. Amponsah,0.5147524523829821,1.9474010835265483,0.046904086627939934,0.3424202228001201,0.4250337711848416,-0.09104970048170732,0.24841788416918348,0.3061912806653064,-0.21499867069244732,-0.43865531523799217,2.4532420759418776,3.9686586469187213,1.0428955578098538,0.819837220897711,-0.0395631448409144,0.024287823581936444,0.13502061610943733,0.6649761644124024,0.44637997306472216,12.602152028840523
251,D. Ochan,0.5147524523829821,0.1305944282596065,0.8272823651309066,0.3799700008055549,-0.29901018564474185,-0.6172472528031173,0.36001215241710227,0.033697555644396034,0.4299973413848889,1.0268535178999911,-0.8153410352184126,0.031471682389813474,0.07978382203412793,0.911544332330396,1.032274608094471,0.784308166079692,0.13502061610943733,-0.2721058003437236,-0.18551205291001632,4.488346714043354
252,U. Utomo,-1.2388539882710035,-1.1261820818776704,-1.308489765508792,0.740447869657727,2.5247612459906335,1.6945357824474663,0.539802917927638,2.322644845820043,-0.952136970209403,-1.4003954869847939,-0.2156912012912617,-0.24321578025173823,-0.6907055665864528,0.5447158865996561,0.39891593590537966,0.024287823581936444,-0.3849492483383022,-1.7297888566310307,-1.2386654295345805,-1.7389620675545492
253,X. Akol,-1.2388539882710035,-1.0168091059753128,-0.9799094377180689,-0.3259658256966158,-1.1497618349195022,-1.931651697680511,-0.2847547307930947,-1.3287710694601556,-0.030714095813208348,,0.13082776011746083,0.031471682389813474,0.27240616918927313,0.5447158865996561,-0.18572283842301238,0.024287823581936444,-1.4248889772337812,-0.5324063461093141,-0.8700617477159831,-10.296562373931422
254,Y. Fong,-0.5812515730257589,-0.8274318236258602,0.005831545654099543,-0.06311737965857367,-0.31711128456548143,-0.37484775923890673,-0.03676746801994208,-0.2932949143806962,0.7064242037037473,0.8894620647933051,0.5117528595383971,-0.6552469742140659,-0.5943943930088801,-0.2806481162945087,-0.9165213063335023,-0.7357325189158194,-0.12496431611443243,0.6649761644124024,0.7623259860520913,-2.2605570032423854
255,O. Martini,-0.14284996286226254,1.2152097726246538,0.6629922012355453,0.3574401340022939,0.026809594928570567,-0.17602570271994758,0.2422182025998548,0.2335262873263971,0.7064242037037473,-0.11807525798905827,-0.4319583545108897,-0.42634075534610605,-0.5943943930088801,-0.9225978963233035,0.5450756294874776,0.5671594967946191,0.9149754127810464,-0.22004569119060555,-0.18551205291001632,2.2540308686231363
256,P. Otto,1.1723548676282267,-1.0937752742028979,-0.8977643557703883,-0.2809060920900942,-1.167862933840242,-1.9327411336066425,-0.2723553676544371,-1.2379398277865188,-1.50499069484712,,3.2077195309239896,-0.19743453647814627,0.17609499561170053,-0.8308907848906184,-1.3550003870797962,-1.2243170248072337,-0.514941714450237,0.35261550949369364,0.3410646354022658,-7.261070588444494
257,C. Shumba,-0.8004523781075071,-0.6157748610000012,-0.8566918147965479,-0.36351560370205044,-0.9325486478706273,-1.332461938308305,-0.3405518649170541,-0.8564486127572444,-1.5971329822867395,-1.125612580771422,-0.06086358023630083,-0.24321578025173823,-0.8833279137415979,0.36130166373428624,-1.2575605913583976,-0.7357325189158194,-1.2948965111218462,0.040254854574985004,0.13043396007735292,-12.764797701756574
258,F. Namajja,0.07635084221948565,-0.5985587444227782,0.1290491685756206,-0.13070698006835585,-0.38951568024843986,-0.44402694054824327,-0.15456141783718957,-0.27512866604596886,-0.21499867069244732,0.29409910133099937,0.44048300222738346,0.031471682389813474,-0.8833279137415979,-0.8308907848906184,-1.0139611020549009,-0.13857367838186835,-1.5548814433457159,0.24849529118745742,0.28840696657103754,-10.241551935552653
259,H. Jiu,0.29555164730123384,-0.2927194969921113,-0.6513291099273462,-0.5287346269259626,-0.31711128456548143,0.5435467264897653,-0.514142948858261,-0.22062992104178675,0.5221396288245085,-0.43865531523799217,0.062015484093033396,-0.6094657304404738,-0.2091496986985898,-0.2806481162945087,-0.5754820213086069,-1.278604192128502,-0.6449341805621718,0.19643518203433932,-0.027539046416331692,-4.969457020655246
